,temperature
5393,298.9973
5394,298.41486
5395,297.38605
5396,295.66946
5397,294.041
5398,292.8112
5399,292.0189
5400,291.2835
5401,291.0439
5402,290.65283
5403,290.28802
5404,290.28726
5405,290.39435
5406,290.80017
5407,291.6141
5408,293.3896
5409,295.23877
5410,296.8473
5411,298.03195
5412,299.10846
5413,299.88095
5414,300.09918
5415,300.2811
5416,300.24054
5417,299.88336
5418,299.2923
5419,298.43042
5420,297.01956
5421,295.16983
5422,293.59665
5423,292.8521
5424,291.97617
5425,291.5182
5426,291.1922
5427,290.85
5428,290.7748
5429,290.94675
5430,291.27768
5431,292.0421
5432,293.9362
5433,295.72107
5434,297.146
5435,298.14804
5436,299.31265
5437,300.23425
5438,300.70584
5439,301.0426
5440,301.02274
5441,300.4183
5442,299.61813
5443,298.47974
5444,297.06784
5445,295.4676
5446,294.04932
5447,293.30453
5448,292.486
5449,292.28476
5450,291.92953
5451,291.54425
5452,291.5659
5453,291.79932
5454,292.0503
5455,292.9421
5456,294.58725
5457,296.4627
5458,297.7631
5459,298.78702
5460,299.32635
5461,300.11264
5462,300.44717
5463,300.57587
5464,300.59308
5465,300.21735
5466,299.67395
5467,298.83133
5468,297.91223
5469,296.35498
5470,295.03406
5471,294.16647
5472,293.2085
5473,292.53677
5474,292.23734
5475,291.83218
5476,291.81177
5477,291.97296
5478,292.37494
5479,293.22955
5480,295.0831
5481,297.18744
5482,298.04263
5483,298.59485
5484,299.27097
5485,299.94238
5486,300.18576
5487,300.30475
5488,300.25867
5489,300.11798
5490,299.6038
5491,298.8054
5492,298.111
5493,296.47818
5494,295.08115
5495,294.19077
5496,293.3584
5497,292.43765
5498,292.07925
5499,291.8085
5500,291.64566
5501,291.78018
5502,291.994
5503,292.72748
5504,294.4303
5505,296.15894
5506,297.48697
5507,298.20773
5508,298.99
5509,299.81348
5510,300.17365
5511,300.25183
5512,300.30777
5513,299.7897
5514,299.11264
5515,298.13913
5516,296.90106
5517,295.3642
5518,294.27548
5519,293.51346
5520,292.8098
5521,291.46793
5522,291.14343
5523,290.85587
5524,290.8193
5525,290.84943
5526,291.0683
5527,291.67172
5528,293.17142
5529,294.84686
5530,295.99988
5531,296.8654
5532,297.72925
5533,298.60663
5534,299.03125
5535,299.37497
5536,299.3253
5537,298.6267
5538,297.84396
5539,296.8246
5540,295.67615
5541,294.46268
5542,293.3567
5543,292.66873
5544,292.02817
5545,290.91608
5546,290.63364
5547,290.35477
5548,290.29175
5549,290.41223
5550,290.63538
5551,291.15295
5552,292.5431
5553,294.03857
5554,295.2695
5555,296.07532
5556,297.04614
5557,297.95645
5558,298.38583
5559,298.64258
5560,298.58795
5561,297.89017
5562,297.038
5563,296.08136
5564,295.04733
5565,293.92825
5566,292.82492
5567,292.25436
5568,291.62515
5569,290.86053
5570,290.56677
5571,290.2426
5572,290.15588
5573,290.2693
5574,290.4509
5575,291.05396
5576,292.52322
5577,293.98853
5578,295.06137
5579,295.7628
5580,296.70605
5581,297.5461
5582,297.7508
5583,297.9487
5584,297.88406
5585,297.30698
5586,296.54404
5587,295.55566
5588,294.62604
5589,293.5307
5590,292.5426
5591,291.93848
5592,291.34793
5593,290.48605
5594,290.11996
5595,289.8127
5596,289.71255
5597,289.89386
5598,290.13916
5599,290.76215
5600,292.31458
5601,293.75214
5602,294.80115
5603,295.73447
5604,296.85175
5605,297.7225
5606,297.95975
5607,298.13397
5608,297.9853
5609,297.1779
5610,296.39288
5611,295.5171
5612,294.35928
5613,293.24844
5614,292.32324
5615,291.75385
5616,291.06348
5617,290.34634
5618,290.11243
5619,289.7941
5620,289.75568
5621,289.88022
5622,290.06918
5623,290.6936
5624,292.02457
5625,293.4738
5626,294.57565
5627,295.3797
5628,296.25928
5629,297.07397
5630,297.34573
5631,297.47876
5632,297.47214
5633,296.98248
5634,296.36304
5635,295.5241
5636,294.38504
5637,293.21524
5638,292.18546
5639,291.6044
5640,290.94058
5641,290.3346
5642,290.0372
5643,289.76892
5644,289.68286
5645,289.84256
5646,290.10938
5647,290.68527
5648,292.18417
5649,293.7973
5650,294.81503
5651,295.54477
5652,296.3905
5653,297.15994
5654,297.40503
5655,297.52234
5656,297.4105
5657,296.7788
5658,296.03278
5659,295.12976
5660,294.2132
5661,293.105
5662,292.14346
5663,291.5564
5664,291.00195
5665,290.31055
5666,290.05563
5667,289.7899
5668,289.72824
5669,289.82318
5670,290.03186
5671,290.54022
5672,292.03537
5673,293.49
5674,294.6147
5675,295.35565
5676,296.22183
5677,297.06604
5678,297.2748
5679,297.4342
5680,297.36417
5681,296.78375
5682,296.07108
5683,295.2476
5684,294.29
5685,293.22974
5686,292.25238
5687,291.66718
5688,291.04718
5689,290.62927
5690,290.38248
5691,290.05954
5692,290.01144
5693,290.10187
5694,290.25876
5695,290.91718
5696,292.33997
5697,293.85226
5698,294.84573
5699,295.61282
5700,296.44547
5701,297.29166
5702,297.5353
5703,297.688
5704,297.63605
5705,297.04254
5706,296.26224
5707,295.40433
5708,294.44983
5709,293.37872
5710,292.3904
5711,291.84033
5712,291.271
5713,290.65118
5714,290.37643
5715,290.02957
5716,289.94128
5717,290.11917
5718,290.32733
5719,290.97018
5720,292.4051
5721,293.94482
5722,295.05646
5723,295.8484
5724,296.82248
5725,297.7115
5726,298.01544
5727,298.23682
5728,298.25192
5729,297.7414
5730,297.09085
5731,296.05402
5732,294.83887
5733,293.68604
5734,292.68964
5735,292.01804
5736,291.4125
5737,290.73
5738,290.3973
5739,290.0862
5740,290.0461
5741,290.18277
5742,290.4165
5743,291.0763
5744,292.4776
5745,294.02686
5746,295.1335
5747,295.97394
5748,297.0102
5749,297.97153
5750,298.36746
5751,298.61298
5752,298.55765
5753,297.90106
5754,297.10068
5755,296.03568
5756,294.67368
5757,293.57495
5758,293.79236
5759,293.09204
5760,292.46558
5761,290.73227
5762,290.439
5763,290.14178
5764,290.06308
5765,290.11627
5766,290.34912
5767,290.82535
5768,292.14667
5769,293.76892
5770,294.7553
5771,295.44373
5772,296.27225
5773,296.99255
5774,297.16544
5775,297.26773
5776,297.2282
5777,296.58603
5778,295.82977
5779,295.01773
5780,294.10608
5781,293.11868
5782,292.23535
5783,291.64517
5784,291.10056
5785,290.1543
5786,289.86108
5787,289.5474
5788,289.48035
5789,289.6084
5790,289.80032
5791,290.44418
5792,291.9737
5793,293.4953
5794,294.46988
5795,295.2024
5796,296.07278
5797,296.87335
5798,297.1668
5799,297.4073
5800,297.42627
5801,296.94058
5802,296.33963
5803,295.47067
5804,294.3818
5805,293.21606
5806,292.20102
5807,291.49887
5808,290.90186
5809,290.4338
5810,290.10245
5811,289.7518
5812,289.68106
5813,289.92413
5814,290.20407
5815,290.83438
5816,292.55453
5817,294.24197
5818,295.42728
5819,296.26102
5820,297.14523
5821,298.11584
5822,298.4436
5823,298.69894
5824,298.77286
5825,298.218
5826,297.58957
5827,296.56723
5828,295.32758
5829,294.0308
5830,292.92746
5831,292.22803
5832,291.53012
5833,290.8573
5834,290.57156
5835,290.26547
5836,290.20026
5837,290.39
5838,290.59338
5839,291.18732
5840,292.7319
5841,294.33405
5842,295.506
5843,296.40714
5844,297.4023
5845,298.26993
5846,298.5753
5847,298.70395
5848,298.67484
5849,298.13248
5850,297.3953
5851,296.368
5852,295.20334
5853,293.9789
5854,292.91022
5855,292.25012
5856,291.6206
5857,290.92007
5858,290.65497
5859,290.46555
5860,290.39603
5861,290.41785
5862,290.6301
5863,291.22128
5864,292.7358
5865,294.34573
5866,295.43332
5867,296.29984
5868,297.1372
5869,297.97443
5870,298.2771
5871,298.52057
5872,298.54385
5873,298.02817
5874,297.33347
5875,296.38852
5876,295.2792
5877,294.27567
5878,293.19995
5879,292.53586
5880,291.8717
5881,291.17123
5882,290.82657
5883,290.53433
5884,290.43265
5885,290.57648
5886,290.80704
5887,291.43002
5888,292.85556
5889,294.33353
5890,295.51144
5891,296.3747
5892,297.2013
5893,298.11478
5894,298.52737
5895,298.80478
5896,298.76855
5897,298.08466
5898,297.3581
5899,296.3984
5900,295.33987
5901,294.147
5902,293.10397
5903,292.5151
5904,291.9072
5905,291.19803
5906,290.8547
5907,290.48648
5908,290.41275
5909,290.6176
5910,290.8097
5911,291.45227
5912,292.95285
5913,294.51132
5914,295.6676
5915,296.41
5916,297.3057
5917,298.17273
5918,298.455
5919,298.69217
5920,298.65594
5921,298.06784
5922,297.40674
5923,296.52545
5924,295.44836
5925,294.303
5926,293.33286
5927,292.63058
5928,291.92972
5929,291.08267
5930,290.78525
5931,290.39294
5932,290.32004
5933,290.49506
5934,290.76593
5935,291.4535
5936,292.98276
5937,294.46924
5938,295.5728
5939,296.38705
5940,297.23474
5941,298.0973
5942,298.34518
5943,298.5157
5944,298.48376
5945,297.93756
5946,297.21344
5947,296.4084
5948,295.3663
5949,294.20297
5950,293.13657
5951,292.53812
5952,291.91873
5953,291.01813
5954,290.72043
5955,290.3891
5956,290.3005
5957,290.40192
5958,290.64993
5959,291.23868
5960,292.8427
5961,294.47632
5962,295.7059
5963,296.53503
5964,297.3346
5965,298.2199
5966,298.64642
5967,298.9981
5968,299.00162
5969,298.44083
5970,297.77954
5971,296.78384
5972,295.64612
5973,294.33044
5974,293.22165
5975,292.53397
5976,291.82562
5977,291.10526
5978,290.75482
5979,290.44623
5980,290.358
5981,290.58856
5982,290.90674
5983,291.67484
5984,293.24393
5985,294.83936
5986,296.0464
5987,297.05054
5988,298.19186
5989,299.1846
5990,299.36438
5991,299.5094
5992,299.47015
5993,298.92163
5994,298.1815
5995,297.2538
5996,295.83014
5997,294.62543
5998,293.50165
5999,292.81793
6000,292.14105
6001,291.57272
6002,291.19482
6003,290.8416
6004,290.76776
6005,290.94174
6006,291.17105
6007,291.8556
6008,293.48062
6009,295.1688
6010,296.4125
6011,297.29672
6012,298.18912
6013,299.1012
6014,299.49292
6015,299.70883
6016,299.74854
6017,299.16565
6018,298.43796
6019,297.5414
6020,296.4051
6021,295.11896
6022,293.98236
6023,293.25912
6024,292.47458
6025,291.76843
6026,291.39914
6027,291.03635
6028,291.00284
6029,291.19855
6030,291.51904
6031,292.21576
6032,293.76306
6033,295.36325
6034,296.74338
6035,298.0211
6036,299.2019
6037,300.34613
6038,300.81967
6039,300.9612
6040,300.8622
6041,300.29294
6042,299.55603
6043,298.48853
6044,296.84964
6045,295.4654
6046,294.13876
6047,293.4645
6048,292.75314
6049,291.8706
6050,291.59235
6051,291.29874
6052,291.2199
6053,291.3824
6054,291.67725
6055,292.34232
6056,293.8469
6057,295.60587
6058,297.17868
6059,298.25616
6060,299.0027
6061,300.00165
6062,300.38348
6063,300.57565
6064,300.54968
6065,300.0854
6066,299.3423
6067,298.43634
6068,297.16083
6069,295.5734
6070,294.29272
6071,293.5578
6072,292.75278
6073,291.88593
6074,291.57266
6075,291.23108
6076,291.16812
6077,291.34567
6078,291.70132
6079,292.41943
6080,293.9915
6081,296.14722
6082,297.59158
6083,298.54376
6084,299.4829
6085,300.4351
6086,300.83414
6087,300.95605
6088,300.98373
6089,300.38126
6090,299.73682
6091,298.63184
6092,297.35077
6093,295.60165
6094,294.36572
6095,293.56754
6096,292.86038
6097,292.04306
6098,291.72034
6099,291.35864
6100,291.30026
6101,291.48074
6102,291.76352
6103,292.57355
6104,294.2391
6105,296.384
6106,297.76993
6107,298.80832
6108,299.7292
6109,300.46207
6110,300.7132
6111,300.8379
6112,300.804
6113,300.28433
6114,299.61075
6115,298.7487
6116,297.34586
6117,295.7851
6118,294.41486
6119,293.67282
6120,292.9227
6121,291.94998
6122,291.66306
6123,291.31537
6124,291.25208
6125,291.35797
6126,291.5988
6127,292.30988
6128,293.96875
6129,295.70007
6130,297.02667
6131,298.07767
6132,299.0006
6133,299.77133
6134,300.02725
6135,300.11734
6136,300.0788
6137,299.61047
6138,299.00076
6139,298.07846
6140,296.92426
6141,295.48935
6142,294.21234
6143,293.47507
6144,292.74277
6145,291.81982
6146,291.50827
6147,291.1298
6148,291.08945
6149,291.23587
6150,291.46573
6151,292.21225
6152,294.01215
6153,295.78137
6154,297.0484
6155,298.04572
6156,298.92633
6157,299.85962
6158,300.10593
6159,300.3764
6160,300.35794
6161,299.8654
6162,299.29767
6163,298.3239
6164,297.2561
6165,295.87814
6166,294.5981
6167,293.8425
6168,293.03122
6169,292.09897
6170,291.72607
6171,291.40048
6172,291.32578
6173,291.43637
6174,291.74448
6175,292.66147
6176,294.49536
6177,296.21698
6178,297.4192
6179,298.30136
6180,299.34683
6181,300.17758
6182,300.2133
6183,300.1983
6184,300.16953
6185,299.93375
6186,299.47736
6187,298.9214
6188,297.6646
6189,296.3616
6190,295.02414
6191,294.15103
6192,293.41406
6193,292.70834
6194,292.39493
6195,291.99448
6196,291.95853
6197,292.17166
6198,292.49158
6199,293.4661
6200,295.52133
6201,297.86044
6202,298.97086
6203,299.9402
6204,300.8771
6205,301.7747
6206,302.0521
6207,302.22174
6208,302.18427
6209,301.7582
6210,301.15762
6211,300.36868
6212,299.11414
6213,297.76733
6214,296.47742
6215,295.52127
6216,294.57822
6217,293.7733
6218,293.20593
6219,292.8113
6220,292.7261
6221,292.83398
6222,293.18027
6223,294.17786
6224,296.31964
6225,297.9863
6226,299.3871
6227,300.30396
6228,301.23108
6229,302.19687
6230,302.63947
6231,302.99017
6232,302.86533
6233,302.22028
6234,301.60266
6235,300.58255
6236,298.98563
6237,297.56256
6238,296.29205
6239,295.54153
6240,294.6533
6241,293.59854
6242,293.2321
6243,292.80157
6244,292.64847
6245,292.7757
6246,293.02826
6247,293.87747
6248,295.60855
6249,297.3477
6250,298.74063
6251,299.67563
6252,300.60767
6253,301.5237
6254,301.89468
6255,302.03497
6256,301.9558
6257,301.3359
6258,300.61148
6259,299.4875
6260,298.2645
6261,297.04514
6262,295.78427
6263,295.11917
6264,294.34665
6265,293.19952
6266,292.8211
6267,292.40942
6268,292.319
6269,292.49728
6270,292.7579
6271,293.55484
6272,295.21774
6273,296.91373
6274,298.23367
6275,299.18808
6276,300.29868
6277,301.42374
6278,301.79214
6279,302.2818
6280,302.22888
6281,301.7402
6282,301.02795
6283,299.85712
6284,298.3462
6285,296.88785
6286,295.6574
6287,294.9785
6288,294.25665
6289,293.18408
6290,292.81586
6291,292.39114
6292,292.2967
6293,292.43204
6294,292.66125
6295,293.53656
6296,295.0989
6297,296.75415
6298,298.07425
6299,299.01428
6300,299.94424
6301,300.8179
6302,301.15396
6303,301.32178
6304,301.20508
6305,300.48224
6306,299.6974
6307,298.72998
6308,297.6045
6309,296.287
6310,295.04462
6311,294.36893
6312,293.6522
6313,292.67584
6314,292.3682
6315,292.09012
6316,291.995
6317,292.04886
6318,292.25363
6319,292.9372
6320,294.5227
6321,296.19937
6322,297.459
6323,298.34894
6324,299.37036
6325,300.3081
6326,300.74243
6327,301.07712
6328,301.15292
6329,300.6754
6330,299.9588
6331,298.85822
6332,297.44565
6333,296.10107
6334,294.94357
6335,294.22757
6336,293.40164
6337,292.64368
6338,292.274
6339,291.8952
6340,291.89682
6341,292.11887
6342,292.41196
6343,293.2445
6344,295.0273
6345,296.92264
6346,298.76566
6347,299.9044
6348,300.63443
6349,301.262
6350,301.29507
6351,301.38702
6352,301.3607
6353,301.06223
6354,300.55386
6355,299.784
6356,298.7278
6357,296.93784
6358,295.51965
6359,294.77948
6360,293.97263
6361,293.3034
6362,292.9843
6363,292.71033
6364,292.58023
6365,292.6582
6366,292.90543
6367,293.59067
6368,295.25287
6369,296.99512
6370,298.36963
6371,299.30832
6372,300.18478
6373,301.02896
6374,301.25876
6375,301.40024
6376,301.38022
6377,300.73682
6378,299.9894
6379,298.99072
6380,297.76913
6381,296.4938
6382,295.21906
6383,294.51492
6384,293.8515
6385,292.87814
6386,292.6271
6387,292.34015
6388,292.2887
6389,292.311
6390,292.46478
6391,293.16785
6392,294.70093
6393,296.3305
6394,297.5751
6395,298.47336
6396,299.3532
6397,300.233
6398,300.53632
6399,300.7036
6400,300.6925
6401,300.04794
6402,299.37225
6403,298.4489
6404,297.25095
6405,296.01807
6406,294.92786
6407,294.29016
6408,293.66226
6409,292.38644
6410,292.12317
6411,291.74643
6412,291.63995
6413,291.77197
6414,291.9217
6415,292.56143
6416,294.14664
6417,295.81805
6418,297.13165
6419,298.0737
6420,298.90353
6421,299.78235
6422,300.1529
6423,300.3877
6424,300.41214
6425,299.81537
6426,299.07346
6427,298.11502
6428,296.97397
6429,295.7262
6430,294.677
6431,294.01385
6432,293.24976
6433,292.05856
6434,291.7367
6435,291.30356
6436,291.24585
6437,291.38312
6438,291.65915
6439,292.447
6440,293.9874
6441,295.6944
6442,296.96826
6443,297.92984
6444,299.01492
6445,299.94327
6446,300.2462
6447,300.50464
6448,300.53732
6449,300.09952
6450,299.29736
6451,298.2168
6452,296.98624
6453,295.6281
6454,294.5243
6455,293.89847
6456,293.137
6457,292.1541
6458,291.82712
6459,291.49292
6460,291.43637
6461,291.56082
6462,291.81274
6463,292.5254
6464,294.07648
6465,295.60596
6466,296.816
6467,297.81888
6468,298.79575
6469,299.69656
6470,300.08917
6471,300.21973
6472,300.2308
6473,299.68408
6474,298.99554
6475,297.9844
6476,296.6576
6477,295.3898
6478,294.33267
6479,293.75604
6480,293.0314
6481,292.04526
6482,291.72003
6483,291.30508
6484,291.24432
6485,291.45975
6486,291.7003
6487,292.42334
6488,293.98724
6489,295.64648
6490,296.87946
6491,297.99695
6492,299.06473
6493,299.92175
6494,300.24332
6495,300.42487
6496,300.31424
6497,299.70712
6498,299.07907
6499,298.14468
6500,296.53207
6501,295.37878
6502,295.17868
6503,294.51233
6504,293.88037
6505,292.13464
6506,291.7752
6507,291.4898
6508,291.3834
6509,291.45447
6510,291.65424
6511,292.40704
6512,293.89847
6513,295.54135
6514,297.00922
6515,298.0634
6516,299.0607
6517,299.98242
6518,300.31406
6519,300.49313
6520,300.47986
6521,299.96466
6522,299.2077
6523,298.2882
6524,296.83328
6525,295.38504
6526,294.2399
6527,293.6219
6528,292.98416
6529,292.2537
6530,292.05414
6531,291.75455
6532,291.68445
6533,291.7
6534,291.90775
6535,292.65292
6536,294.11398
6537,295.84177
6538,297.33383
6539,298.44138
6540,299.4429
6541,300.45392
6542,300.77844
6543,301.02396
6544,300.98712
6545,300.40387
6546,299.70496
6547,298.63364
6548,297.21774
6549,295.80652
6550,294.5487
6551,293.82233
6552,293.19128
6553,292.45422
6554,292.17892
6555,291.89743
6556,291.78336
6557,291.84317
6558,292.05792
6559,292.80286
6560,294.4144
6561,296.07684
6562,297.6439
6563,298.84717
6564,299.89648
6565,300.5898
6566,300.79758
6567,300.7716
6568,300.69568
6569,300.2243
6570,299.51065
6571,298.8859
6572,297.6614
6573,296.06223
6574,294.83188
6575,294.12827
6576,293.48035
6577,292.7046
6578,292.45764
6579,292.17517
6580,292.10498
6581,292.24286
6582,292.4469
6583,293.05722
6584,294.76987
6585,296.77585
6586,298.0504
6587,299.0227
6588,299.85385
6589,300.577
6590,300.79718
6591,300.73035
6592,300.66873
6593,300.26834
6594,299.73224
6595,299.00677
6596,298.007
6597,296.57043
6598,295.26056
6599,294.61798
6600,293.87808
6601,292.90054
6602,292.6302
6603,292.34155
6604,292.29752
6605,292.3883
6606,292.52667
6607,293.23724
6608,294.93304
6609,296.77914
6610,298.1047
6611,299.05487
6612,299.73788
6613,300.5328
6614,300.6981
6615,300.64636
6616,300.74442
6617,300.41385
6618,299.70947
6619,298.89044
6620,297.72168
6621,296.4383
6622,295.21524
6623,294.4631
6624,293.75693
6625,292.75555
6626,292.48022
6627,292.17432
6628,292.0937
6629,292.1558
6630,292.33957
6631,292.94647
6632,294.4897
6633,296.10507
6634,297.35068
6635,298.19608
6636,299.15735
6637,300.05417
6638,300.38232
6639,300.71277
6640,300.64703
6641,300.00754
6642,299.18655
6643,298.13873
6644,296.977
6645,295.7157
6646,294.65527
6647,294.04788
6648,293.4443
6649,292.5234
6650,292.27243
6651,291.88623
6652,291.83658
6653,291.953
6654,292.12753
6655,292.71118
6656,294.22476
6657,295.82047
6658,297.035
6659,298.00906
6660,299.08643
6661,299.9654
6662,300.30807
6663,300.51996
6664,300.45697
6665,299.8339
6666,299.09766
6667,298.195
6668,297.01514
6669,295.7524
6670,294.69357
6671,294.09418
6672,293.3906
6673,292.61792
6674,292.3245
6675,291.88504
6676,291.7659
6677,291.84186
6678,292.05298
6679,292.79694
6680,294.45425
6681,296.0811
6682,297.32858
6683,298.33054
6684,299.5252
6685,300.4921
6686,300.78033
6687,300.95676
6688,300.92047
6689,300.37817
6690,299.62546
6691,298.63397
6692,297.2633
6693,295.92252
6694,294.80188
6695,294.19058
6696,293.54846
6697,293.01535
6698,292.6492
6699,292.28094
6700,292.17844
6701,292.2845
6702,292.4427
6703,293.19693
6704,294.8182
6705,296.54413
6706,298.0516
6707,299.23724
6708,300.62552
6709,301.5313
6710,301.83206
6711,302.0858
6712,302.0763
6713,301.48676
6714,300.7657
6715,299.84668
6716,298.38828
6717,296.76157
6718,295.4355
6719,294.67883
6720,294.02002
6721,293.33066
6722,293.0143
6723,292.6591
6724,292.5651
6725,292.64914
6726,292.89713
6727,293.66885
6728,295.56583
6729,297.4833
6730,299.04248
6731,300.37997
6732,301.37552
6733,302.24954
6734,302.51514
6735,302.57437
6736,302.5476
6737,302.12003
6738,301.45276
6739,300.73782
6740,299.4288
6741,297.77933
6742,296.3002
6743,295.5043
6744,294.68137
6745,293.65216
6746,293.23294
6747,292.8105
6748,292.7072
6749,292.88303
6750,293.10965
6751,293.95303
6752,295.9944
6753,298.05768
6754,299.74063
6755,300.53644
6756,301.0918
6757,301.838
6758,302.19357
6759,302.38342
6760,302.36203
6761,301.96643
6762,301.31885
6763,300.63126
6764,299.63205
6765,298.05713
6766,296.64172
6767,295.85214
6768,294.99982
6769,293.9809
6770,293.6027
6771,293.1903
6772,293.0835
6773,293.28992
6774,293.50027
6775,294.40356
6776,296.23395
6777,298.39032
6778,299.60837
6779,300.25134
6780,300.97412
6781,301.7521
6782,302.0495
6783,302.0423
6784,302.0217
6785,301.6751
6786,301.16348
6787,300.6118
6788,299.62067
6789,298.1728
6790,296.91534
6791,296.11826
6792,295.24985
6793,293.9725
6794,293.64703
6795,293.21536
6796,293.0889
6797,293.18713
6798,293.48404
6799,294.36368
6800,296.2207
6801,298.29572
6802,299.42523
6803,300.0653
6804,300.64764
6805,301.41272
6806,301.68637
6807,301.79147
6808,301.78772
6809,301.40543
6810,300.79697
6811,300.29224
6812,299.5407
6813,297.98483
6814,296.70206
6815,295.95572
6816,295.10306
6817,293.97134
6818,293.51123
6819,293.17984
6820,293.04074
6821,293.13916
6822,293.3973
6823,294.26318
6824,296.19388
6825,298.22485
6826,299.55267
6827,300.3129
6828,301.05563
6829,301.82416
6830,302.10358
6831,302.16345
6832,302.08307
6833,301.84198
6834,301.33246
6835,300.7711
6836,299.7713
6837,298.23218
6838,296.77133
6839,295.9259
6840,295.08295
6841,293.57574
6842,293.27197
6843,292.88867
6844,292.7407
6845,292.81192
6846,292.9977
6847,293.72607
6848,295.40866
6849,296.98654
6850,298.22433
6851,299.14713
6852,299.9249
6853,300.69925
6854,300.9223
6855,301.06137
6856,301.05942
6857,300.431
6858,299.71402
6859,298.77554
6860,297.81107
6861,296.535
6862,295.36346
6863,294.70493
6864,293.97397
6865,292.41943
6866,292.1262
6867,291.78943
6868,291.63635
6869,291.68045
6870,291.81378
6871,292.41946
6872,293.91748
6873,295.4863
6874,296.76254
6875,297.7906
6876,298.7418
6877,299.65698
6878,299.92282
6879,300.15414
6880,300.10162
6881,299.38773
6882,298.6576
6883,297.61328
6884,296.5186
6885,295.31754
6886,294.2247
6887,293.52167
6888,292.82172
6889,291.83313
6890,291.44775
6891,291.157
6892,291.08307
6893,291.1116
6894,291.2451
6895,291.92706
6896,293.4894
6897,295.14252
6898,296.55472
6899,297.6201
6900,298.68018
6901,299.62778
6902,299.81195
6903,299.92984
6904,299.8475
6905,299.17465
6906,298.32465
6907,297.27032
6908,296.11197
6909,294.90054
6910,293.82056
6911,293.17123
6912,292.56555
6913,291.70673
6914,291.4138
6915,291.12924
6916,291.0164
6917,291.0272
6918,291.19083
6919,291.7738
6920,293.2398
6921,294.78375
6922,295.89395
6923,296.80118
6924,297.70883
6925,298.5034
6926,298.8335
6927,299.07532
6928,299.03268
6929,298.3987
6930,297.58606
6931,296.64093
6932,295.6484
6933,294.59082
6934,293.56577
6935,292.94476
6936,292.38196
6937,291.1233
6938,290.8241
6939,290.49048
6940,290.36713
6941,290.42877
6942,290.54507
6943,291.17233
6944,292.6358
6945,294.25983
6946,295.42538
6947,296.26028
6948,297.286
6949,298.09637
6950,298.38654
6951,298.61652
6952,298.59012
6953,298.05228
6954,297.27634
6955,296.40308
6956,295.28464
6957,294.17847
6958,293.15894
6959,292.56396
6960,291.89667
6961,291.16315
6962,290.84705
6963,290.53757
6964,290.45126
6965,290.50177
6966,290.6289
6967,291.2585
6968,292.78036
6969,294.47955
6970,295.67026
6971,296.46005
6972,297.3069
6973,298.0736
6974,298.40884
6975,298.6191
6976,298.61664
6977,298.03128
6978,297.35062
6979,296.4904
6980,295.43918
6981,294.15134
6982,293.07895
6983,292.4509
6984,291.77036
6985,291.1796
6986,290.8765
6987,290.52145
6988,290.41455
6989,290.48383
6990,290.65002
6991,291.31815
6992,292.93137
6993,294.6813
6994,295.88324
6995,296.8208
6996,297.66302
6997,298.58688
6998,298.90024
6999,299.12955
7000,299.07526
7001,298.50946
7002,297.84506
7003,296.90814
7004,295.72607
7005,294.55093
7006,293.3786
7007,292.715
7008,292.0464
7009,291.63974
7010,291.26004
7011,290.8875
7012,290.75366
7013,290.8286
7014,290.9616
7015,291.6433
7016,293.21292
7017,294.80768
7018,296.04932
7019,296.96924
7020,297.82318
7021,298.6578
7022,298.9724
7023,299.19415
7024,299.07425
7025,298.49933
7026,297.74893
7027,296.88995
7028,295.8232
7029,294.65805
7030,293.62482
7031,292.97305
7032,292.27765
7033,291.88077
7034,291.55197
7035,291.2501
7036,291.17297
7037,291.2225
7038,291.36435
7039,292.00156
7040,293.5278
7041,295.151
7042,296.47574
7043,297.45633
7044,298.42453
7045,299.33365
7046,299.6515
7047,299.87482
7048,299.76642
7049,299.14905
7050,298.324
7051,297.42676
7052,296.27917
7053,295.13455
7054,294.02893
7055,293.47415
7056,292.79684
7057,292.10205
7058,291.81274
7059,291.54477
7060,291.43967
7061,291.45065
7062,291.59677
7063,292.2081
7064,293.7175
7065,295.4121
7066,296.70847
7067,297.64557
7068,298.6894
7069,299.7111
7070,300.035
7071,300.23425
7072,300.2381
7073,299.7562
7074,299.07828
7075,298.04962
7076,296.76657
7077,295.38754
7078,294.23
7079,293.5695
7080,292.78067
7081,291.98032
7082,291.70914
7083,291.3352
7084,291.20563
7085,291.25766
7086,291.39044
7087,292.15576
7088,293.90448
7089,295.83594
7090,297.46576
7091,298.48145
7092,299.28427
7093,299.99237
7094,300.20316
7095,300.2951
7096,300.26355
7097,299.72974
7098,299.1586
7099,298.4621
7100,297.36493
7101,295.79736
7102,294.46826
7103,293.77197
7104,293.10754
7105,292.13074
7106,291.83643
7107,291.43942
7108,291.31903
7109,291.422
7110,291.5526
7111,292.15723
7112,293.83102
7113,295.63428
7114,296.95392
7115,297.85617
7116,298.70468
7117,299.55356
7118,299.73053
7119,299.9475
7120,299.9067
7121,299.33075
7122,298.57687
7123,297.67453
7124,296.43008
7125,295.16666
7126,294.02164
7127,293.32675
7128,292.64597
7129,291.52417
7130,291.15732
7131,290.8387
7132,290.6944
7133,290.6835
7134,290.8025
7135,291.44458
7136,293.17804
7137,294.89145
7138,296.09756
7139,297.07544
7140,298.04294
7141,298.92245
7142,299.23053
7143,299.38843
7144,299.3547
7145,298.69186
7146,297.97287
7147,296.99228
7148,295.84363
